Site_name,Site_location,Site_code,Replicate,Sieve_size_mm,Condition,Species_code,Species_name,Abundance
Kangaroo_Bay,Derwent,IPHC15,3,1,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC15,3,1,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC15,3,1,Live,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,3,1,Live,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,3,1,Live,MGT16,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,3,1,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,3,1,Live,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,3,1,Live,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,3,1,Live,MGT15,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,3,1,Live,MPM1,Musculus impactus,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPX55,Corbula gibba,4
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MGN1,Nassarius nigellus,1
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPX8,Pratulum thetidis,2
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPO5,Ostrea (Eostrea) angasi,2
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MGN1,Nassarius nigellus,2
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,1,4,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPX55,Corbula gibba,7
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MGN1,Nassarius nigellus,1
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPX26,Theora lubrica,1
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,1,2.8,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPX55,Corbula gibba,3
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPV3,Tawera gallinula,1
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,Gazameda gunnii,#N/A,1
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPX26,Theora lubrica,1
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPX14,Channelaxinus adelaideanus,2
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,1,2,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPX55,Corbula gibba,5
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MGN1,Nassarius nigellus,1
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPX8,Pratulum thetidis,2
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPX26,Theora lubrica,3
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPV3,Tawera gallinula,1
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,Gazameda gunnii,#N/A,1
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPX27,Plectodon brazieri,1
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPX26,Theora lubrica,8
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,1,1.4,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPX55,Corbula gibba,8
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPO5,Ostrea (Eostrea) angasi,2
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPX26,Theora lubrica,1
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPX14,Channelaxinus adelaideanus,1
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPV3,Tawera gallinula,2
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,Gazameda gunnii,#N/A,1
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPX27,Plectodon brazieri,3
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPX15,Hiatella australis,1
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPV4,Timoclea sp.4,1
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPX17,Purpurocardia bimaculata,1
Kangaroo_Bay,Derwent,IPHC25,1,1,Dead,MPV1,Placamen placidum,1
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPX55,Corbula gibba,2
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPX26,Theora lubrica,4
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,1,1,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,2,4,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPX55,Corbula gibba,3
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,2,2.8,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPX55,Corbula gibba,1
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,2,2,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPX55,Corbula gibba,2
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Dead,MPV1,Placamen placidum,1
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,2,1.4,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPX26,Theora lubrica,1
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,2,1,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MGN1,Nassarius nigellus,1
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Live,MPX14,Channelaxinus adelaideanus,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Live,MPV3,Tawera gallinula,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Live,Gazameda gunnii,#N/A,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC25,3,4,Live,MPX15,Hiatella australis,0
