Site_name,Site_location,Site_code,Mid_depth_cm,Sieve_size_mm,Condition,Species_code,Species_name,Abundance
Tranmere,Derwent,IPHC22,22.5,2,Dead,MPV4,Timoclea sp.4,6
Tranmere,Derwent,IPHC22,22.5,2,Dead,MGT3,Trochid sp.3,0
Tranmere,Derwent,IPHC22,22.5,2,Dead,MPL6,Wallucina assimilis,0
Tranmere,Derwent,IPHC22,22.5,2,Dead,MDX62,#N/A,0
Tranmere,Derwent,IPHC22,22.5,2,Dead,MXX3,#N/A,0
Tranmere,Derwent,IPHC22,22.5,2,Dead,MGT15,#N/A,0
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MPX55,Corbula gibba,0
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MGD1,Diala suturalis,3
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MPN1,Ennucula obliqua,1
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MPX23,Fulvia tenuicostata,0
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MPX15,Hiatella australis,8
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MPX9,Myadora albida,0
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MGN1,Nassarius nigellus,3
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MPV1,Placamen placidum,0
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MPX27,Plectodon brazieri,0
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MPX8,Pratulum thetidis,6
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MGP11,Pyramidellid sp.11,0
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MGR1,Retusa atkinsoni,0
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MPV4,Timoclea sp.4,10
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MGT3,Trochid sp.3,1
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MPL6,Wallucina assimilis,0
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MDX62,#N/A,0
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MXX3,#N/A,3
Tranmere,Derwent,IPHC22,22.5,1.4,Dead,MGT15,#N/A,1
Tranmere,Derwent,IPHC22,22.5,1,Dead,MPX55,Corbula gibba,2
Tranmere,Derwent,IPHC22,22.5,1,Dead,MGD1,Diala suturalis,1
Tranmere,Derwent,IPHC22,22.5,1,Dead,MPN1,Ennucula obliqua,0
Tranmere,Derwent,IPHC22,22.5,1,Dead,MPX23,Fulvia tenuicostata,0
Tranmere,Derwent,IPHC22,22.5,1,Dead,MPX15,Hiatella australis,4
Tranmere,Derwent,IPHC22,22.5,1,Dead,MPX9,Myadora albida,0
Tranmere,Derwent,IPHC22,22.5,1,Dead,MGN1,Nassarius nigellus,1
Tranmere,Derwent,IPHC22,22.5,1,Dead,MPV1,Placamen placidum,0
Tranmere,Derwent,IPHC22,22.5,1,Dead,MPX27,Plectodon brazieri,3
Tranmere,Derwent,IPHC22,22.5,1,Dead,MPX8,Pratulum thetidis,1
Tranmere,Derwent,IPHC22,22.5,1,Dead,MGP11,Pyramidellid sp.11,0
Tranmere,Derwent,IPHC22,22.5,1,Dead,MGR1,Retusa atkinsoni,0
Tranmere,Derwent,IPHC22,22.5,1,Dead,MPV4,Timoclea sp.4,6
Tranmere,Derwent,IPHC22,22.5,1,Dead,MGT3,Trochid sp.3,0
Tranmere,Derwent,IPHC22,22.5,1,Dead,MPL6,Wallucina assimilis,1
Tranmere,Derwent,IPHC22,22.5,1,Dead,MDX62,#N/A,0
Tranmere,Derwent,IPHC22,22.5,1,Dead,MXX3,#N/A,0
Tranmere,Derwent,IPHC22,22.5,1,Dead,MGT15,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MGL1,Cacozeliana granarium,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX14,Channelaxinus adelaideanus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX55,Corbula gibba,1
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPN1,Ennucula obliqua,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX23,Fulvia tenuicostata,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX15,Hiatella australis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MGX57,Maoricolpus roseus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX9,Myadora albida,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX1,Mysella donaciformis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MGN1,Nassarius nigellus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX28,Neotrigonia margaritacea,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPV1,Placamen placidum,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX27,Plectodon brazieri,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX8,Pratulum thetidis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX17,Purpurocardia bimaculata,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MGR1,Retusa atkinsoni,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPV3,Tawera gallinula,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPX26,Theora lubrica,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPV4,Timoclea sp.4,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,4,Dead,MPV20,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MGL1,Cacozeliana granarium,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX14,Channelaxinus adelaideanus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX55,Corbula gibba,1
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPN1,Ennucula obliqua,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX23,Fulvia tenuicostata,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX15,Hiatella australis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MGX57,Maoricolpus roseus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX9,Myadora albida,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX1,Mysella donaciformis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MGN1,Nassarius nigellus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX28,Neotrigonia margaritacea,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPV1,Placamen placidum,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX27,Plectodon brazieri,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX8,Pratulum thetidis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX17,Purpurocardia bimaculata,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MGR1,Retusa atkinsoni,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPV3,Tawera gallinula,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPX26,Theora lubrica,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPV4,Timoclea sp.4,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2.8,Dead,MPV20,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MGL1,Cacozeliana granarium,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX14,Channelaxinus adelaideanus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX55,Corbula gibba,2
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPN1,Ennucula obliqua,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX23,Fulvia tenuicostata,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX15,Hiatella australis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MGX57,Maoricolpus roseus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX9,Myadora albida,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX1,Mysella donaciformis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MGN1,Nassarius nigellus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX28,Neotrigonia margaritacea,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPV1,Placamen placidum,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX27,Plectodon brazieri,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX8,Pratulum thetidis,1
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX17,Purpurocardia bimaculata,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MGR1,Retusa atkinsoni,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPV3,Tawera gallinula,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPX26,Theora lubrica,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPV4,Timoclea sp.4,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,2,Dead,MPV20,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MGL1,Cacozeliana granarium,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX14,Channelaxinus adelaideanus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX55,Corbula gibba,2
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPN1,Ennucula obliqua,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX23,Fulvia tenuicostata,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX15,Hiatella australis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MGX57,Maoricolpus roseus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX9,Myadora albida,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX1,Mysella donaciformis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MGN1,Nassarius nigellus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX28,Neotrigonia margaritacea,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPV1,Placamen placidum,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX27,Plectodon brazieri,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX8,Pratulum thetidis,1
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX17,Purpurocardia bimaculata,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MGR1,Retusa atkinsoni,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPV3,Tawera gallinula,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPX26,Theora lubrica,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPV4,Timoclea sp.4,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1.4,Dead,MPV20,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MGL1,Cacozeliana granarium,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX14,Channelaxinus adelaideanus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX55,Corbula gibba,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPN1,Ennucula obliqua,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX23,Fulvia tenuicostata,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX15,Hiatella australis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MGX57,Maoricolpus roseus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX9,Myadora albida,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX1,Mysella donaciformis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MGN1,Nassarius nigellus,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX28,Neotrigonia margaritacea,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPV1,Placamen placidum,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX27,Plectodon brazieri,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX8,Pratulum thetidis,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX17,Purpurocardia bimaculata,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MGR1,Retusa atkinsoni,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPV3,Tawera gallinula,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPX26,Theora lubrica,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPV4,Timoclea sp.4,0
Birchs_Bay,DEntrecasteaux,IPHC25,2.5,1,Dead,MPV20,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MGL1,Cacozeliana granarium,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX14,Channelaxinus adelaideanus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX55,Corbula gibba,17
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPN1,Ennucula obliqua,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX23,Fulvia tenuicostata,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX15,Hiatella australis,9
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MGX57,Maoricolpus roseus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX9,Myadora albida,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX1,Mysella donaciformis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MGN1,Nassarius nigellus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX28,Neotrigonia margaritacea,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPV1,Placamen placidum,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX27,Plectodon brazieri,6
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX8,Pratulum thetidis,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX17,Purpurocardia bimaculata,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MGR1,Retusa atkinsoni,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPV3,Tawera gallinula,2
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPX26,Theora lubrica,5
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPV4,Timoclea sp.4,7
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,4,Dead,MPV20,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MGL1,Cacozeliana granarium,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX14,Channelaxinus adelaideanus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX55,Corbula gibba,27
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPN1,Ennucula obliqua,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX23,Fulvia tenuicostata,4
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX15,Hiatella australis,3
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MGX57,Maoricolpus roseus,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX9,Myadora albida,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX1,Mysella donaciformis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MGN1,Nassarius nigellus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX28,Neotrigonia margaritacea,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPV1,Placamen placidum,3
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX27,Plectodon brazieri,4
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX8,Pratulum thetidis,2
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX17,Purpurocardia bimaculata,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MGR1,Retusa atkinsoni,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPV3,Tawera gallinula,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPX26,Theora lubrica,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPV4,Timoclea sp.4,4
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2.8,Dead,MPV20,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MGL1,Cacozeliana granarium,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX14,Channelaxinus adelaideanus,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX55,Corbula gibba,6
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPN1,Ennucula obliqua,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX23,Fulvia tenuicostata,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX15,Hiatella australis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MGX57,Maoricolpus roseus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX9,Myadora albida,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX1,Mysella donaciformis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MGN1,Nassarius nigellus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX28,Neotrigonia margaritacea,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPV1,Placamen placidum,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX27,Plectodon brazieri,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX8,Pratulum thetidis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX17,Purpurocardia bimaculata,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MGR1,Retusa atkinsoni,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPV3,Tawera gallinula,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPX26,Theora lubrica,2
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPV4,Timoclea sp.4,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,2,Dead,MPV20,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MGL1,Cacozeliana granarium,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX14,Channelaxinus adelaideanus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX55,Corbula gibba,10
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPN1,Ennucula obliqua,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX23,Fulvia tenuicostata,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX15,Hiatella australis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MGX57,Maoricolpus roseus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX9,Myadora albida,4
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX1,Mysella donaciformis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MGN1,Nassarius nigellus,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX28,Neotrigonia margaritacea,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPV1,Placamen placidum,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX27,Plectodon brazieri,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX8,Pratulum thetidis,2
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX17,Purpurocardia bimaculata,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MGR1,Retusa atkinsoni,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPV3,Tawera gallinula,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPX26,Theora lubrica,5
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPV4,Timoclea sp.4,1
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1.4,Dead,MPV20,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MGL1,Cacozeliana granarium,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX14,Channelaxinus adelaideanus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX55,Corbula gibba,6
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPN1,Ennucula obliqua,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX23,Fulvia tenuicostata,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX15,Hiatella australis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MGX57,Maoricolpus roseus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX9,Myadora albida,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX1,Mysella donaciformis,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MGN1,Nassarius nigellus,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX28,Neotrigonia margaritacea,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPV1,Placamen placidum,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX27,Plectodon brazieri,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX8,Pratulum thetidis,2
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX17,Purpurocardia bimaculata,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MGR1,Retusa atkinsoni,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPV3,Tawera gallinula,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPX26,Theora lubrica,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPV4,Timoclea sp.4,0
Birchs_Bay,DEntrecasteaux,IPHC25,12.5,1,Dead,MPV20,#N/A,0
Birchs_Bay,DEntrecasteaux,IPHC25,22.5,4,Dead,MGL1,Cacozeliana granarium,1
Birchs_Bay,DEntrecasteaux,IPHC25,22.5,4,Dead,MPX14,Channelaxinus adelaideanus,0
Birchs_Bay,DEntrecasteaux,IPHC25,22.5,4,Dead,MPX55,Corbula gibba,2
Birchs_Bay,DEntrecasteaux,IPHC25,22.5,4,Dead,MGD1,Diala suturalis,0
Birchs_Bay,DEntrecasteaux,IPHC25,22.5,4,Dead,MPN1,Ennucula obliqua,0
Birchs_Bay,DEntrecasteaux,IPHC25,22.5,4,Dead,MPX23,Fulvia tenuicostata,16
Birchs_Bay,DEntrecasteaux,IPHC25,22.5,4,Dead,MPX15,Hiatella australis,17
Birchs_Bay,DEntrecasteaux,IPHC25,22.5,4,Dead,MPO3,Magallana gigas ,0
Birchs_Bay,DEntrecasteaux,IPHC25,22.5,4,Dead,MGX57,Maoricolpus roseus,0
Birchs_Bay,DEntrecasteaux,IPHC25,22.5,4,Dead,MPX9,Myadora albida,6
